id,title,slug,has_accepted_answer
26311,Setting up password for new multipageapp,setting-up-password-for-new-multipageapp,False
27654,Button click rerun whole srcipt,button-click-rerun-whole-srcipt,False
27814,How to implement recursive functions within streamlit scripts?,how-to-implement-recursive-functions-within-streamlit-scripts,False
27803,Eliminate states of modules to avoid the accidental state sharing across users' sessions,eliminate-states-of-modules-to-avoid-the-accidental-state-sharing-across-users-sessions,False
27092,Streamlit App won't work on Safari Browser,streamlit-app-wont-work-on-safari-browser,False
27729,St.date to grey out date from a list,st-date-to-grey-out-date-from-a-list,False
24067,Streamlit ag-grid reorder / dragabble rows,streamlit-ag-grid-reorder-dragabble-rows,False
27740,Navigate in a http server,navigate-in-a-http-server,False
27734,SSO Docs No Longer Exist?,sso-docs-no-longer-exist,True
27670,Streamlit freezes when running from Terminal (Mac),streamlit-freezes-when-running-from-terminal-mac,False
27710,Error while creating an login form,error-while-creating-an-login-form,False
27680,"I don't wanted the static site build with my code, I want to take action from their, Is there could be any possibilities on that?",i-dont-wanted-the-static-site-build-with-my-code-i-want-to-take-action-from-their-is-there-could-be-any-possibilities-on-that,False
26273,Streamlit Ag Grid edit using button,streamlit-ag-grid-edit-using-button,False
27698,How to update dataframe from samples in streamlit,how-to-update-dataframe-from-samples-in-streamlit,True
27477,Streamlit with MariaDB,streamlit-with-mariadb,True
27578,Does streamlit allow custom spacing between widgets?,does-streamlit-allow-custom-spacing-between-widgets,False
27692,"In the future, will streamlit allow for choice of source and resolution when using st.camera?",in-the-future-will-streamlit-allow-for-choice-of-source-and-resolution-when-using-st-camera,False
27691,"Fix streamlit Patterns, Hatching, Texture for area plots",fix-streamlit-patterns-hatching-texture-for-area-plots,False
27456,Pass values from one widget to another in a form,pass-values-from-one-widget-to-another-in-a-form,True
27617,How to set the theme of my webapp hosted by streamlit?,how-to-set-the-theme-of-my-webapp-hosted-by-streamlit,True
26789,Dual Axis Chart,dual-axis-chart,True
27451,Problem with session state / components in sidebar in multipage app,problem-with-session-state-components-in-sidebar-in-multipage-app,True
27627,Bokeh chart blinking/flickering with st.empty (streaming data),bokeh-chart-blinking-flickering-with-st-empty-streaming-data,False
27619,Sidebar Menu Icon,sidebar-menu-icon,False
27599,Responsiveness,responsiveness,False
27614,Open file in client using button,open-file-in-client-using-button,False
27612,Disable Logging in Streamlit,disable-logging-in-streamlit,False
27606,My streamlit app refresh even if it is on idle state,my-streamlit-app-refresh-even-if-it-is-on-idle-state,False
27485,Enabling Users to Add Records to Google Cloud,enabling-users-to-add-records-to-google-cloud,False
27379,ANOVA and Leven test results,anova-and-leven-test-results,False
27584,A few questions about multi-page applications,a-few-questions-about-multi-page-applications,True
27448,Localhost on WSL2,localhost-on-wsl2,False
27440,Unable to import streamlit,unable-to-import-streamlit,False
27437,File not in directory Error,file-not-in-directory-error,False
4837,Can I use Streamlit within a PyCharm development environment?,can-i-use-streamlit-within-a-pycharm-development-environment,True
27375,Using session states,using-session-states,False
27360,Convert Streamlit App to shareable local Application,convert-streamlit-app-to-shareable-local-application,False
27585,Help on the error,help-on-the-error,False
27595,Download csv with chinese characters,download-csv-with-chinese-characters,False
27591,Screen adaptiveness,screen-adaptiveness,False
27581,Make one iteration of a loop each time a button is pressed,make-one-iteration-of-a-loop-each-time-a-button-is-pressed,False
27560,Streamlit does not load weights correctly,streamlit-does-not-load-weights-correctly,True
27478,Add download links to files in the same folder as app.py,add-download-links-to-files-in-the-same-folder-as-app-py,True
27546,Why does my web app loads in the middle of the page?,why-does-my-web-app-loads-in-the-middle-of-the-page,False
27464,Oh no. Error running app in after deployment,oh-no-error-running-app-in-after-deployment,False
27338,Maps streamlit,maps-streamlit,True
27324,Use same dataframe across different pages,use-same-dataframe-across-different-pages,True
27367,Problem deploy the app,problem-deploy-the-app,False
11547,Can't deploy my fbprophet app in Streamlit share,cant-deploy-my-fbprophet-app-in-streamlit-share,True
27315,How to use st.session_state to create DataFrame from user Entry,how-to-use-st-session-state-to-create-dataframe-from-user-entry,False
27066,Limit return values when filtering,limit-return-values-when-filtering,False
27425,Handling errors in Selectbox chain,handling-errors-in-selectbox-chain,True
27490,FileNotFoundError: [Error 2] No such file or directory: 'sudo': 'sudo',filenotfounderror-error-2-no-such-file-or-directory-sudo-sudo,False
27509,Download Button and Dynamically generated data,download-button-and-dynamically-generated-data,False
27431,Code on submit of selectbox or radio selection inside form fails to show up,code-on-submit-of-selectbox-or-radio-selection-inside-form-fails-to-show-up,False
27465,Second File Uploader getting overwritten by the first File Uploader,second-file-uploader-getting-overwritten-by-the-first-file-uploader,False
27222,"Icons for the multi-app page menu in the sidebar, other than emojis",icons-for-the-multi-app-page-menu-in-the-sidebar-other-than-emojis,False
27486,Custom Font Size for your whole streamlit app,custom-font-size-for-your-whole-streamlit-app,False
27108,How to return early from streamlit book page,how-to-return-early-from-streamlit-book-page,True
27309,how to setup an env to develop streamlit itself on windows?,how-to-setup-an-env-to-develop-streamlit-itself-on-windows,False
5655,Include an existing html file in Streamlit app,include-an-existing-html-file-in-streamlit-app,False
27292,Mixed precision support,mixed-precision-support,False
27287,RuntimeError: no running event loop,runtimeerror-no-running-event-loop,False
27473,Import streamlit file inside app works upon first load only,import-streamlit-file-inside-app-works-upon-first-load-only,True
27452,Help st.map please!,help-st-map-please,False
27463,Displaying hatches in plotly figure,displaying-hatches-in-plotly-figure,False
27227,Uploading a CSV file using file_uploader,uploading-a-csv-file-using-file-uploader,True
27422,"[FIXED] App DOESN'T run locally, DOES run on cloud :/ (Using snowflake tutorial)",fixed-app-doesnt-run-locally-does-run-on-cloud-using-snowflake-tutorial,True
27405,Please Help in an error regarding installing packages,please-help-in-an-error-regarding-installing-packages,False
26287,Caching uploaded file while using multipage,caching-uploaded-file-while-using-multipage,False
27251,Streamlit with python,streamlit-with-python,False
18901,Groupby Indexes Not Showing Correctly on Webpage,groupby-indexes-not-showing-correctly-on-webpage,True
81,Custom Render Widths,custom-render-widths,False
27391,"It starts normally on the server, but the URL cannot be accessed from another computer",it-starts-normally-on-the-server-but-the-url-cannot-be-accessed-from-another-computer,False
27395,Download pickle file of trained model using st.download_button,download-pickle-file-of-trained-model-using-st-download-button,True
18809,Numexpr.utils: Note: NumExpr detected 16 cores,numexpr-utils-note-numexpr-detected-16-cores,False
27326,How to import module with number prefix,how-to-import-module-with-number-prefix,True
27342,Google api spreadsheet issue,google-api-spreadsheet-issue,False
27333,How to specify default value for date_input() as Null or empty,how-to-specify-default-value-for-date-input-as-null-or-empty,False
27329,How to disable logger function inside streamlit?,how-to-disable-logger-function-inside-streamlit,False
27328,How to pass a st.chart to other files for some add_rows function?,how-to-pass-a-st-chart-to-other-files-for-some-add-rows-function,False
27327,Displaying images from Azure Blob Storage on Stream Web App,displaying-images-from-azure-blob-storage-on-stream-web-app,False
27112,How to disable copying cells from the new st.dataframe?,how-to-disable-copying-cells-from-the-new-st-dataframe,False
27228,Streamlit Range without a Slider,streamlit-range-without-a-slider,False
26907,Plot a bar chart using groupby function and plotly and streamlit,plot-a-bar-chart-using-groupby-function-and-plotly-and-streamlit,False
27219,Streamlit-book,streamlit-book,False
27212,St.camera_input detects camera locally but not on deployed app,st-camera-input-detects-camera-locally-but-not-on-deployed-app,False
8148,Streamlit Possible to Not Reload on Changing Input,streamlit-possible-to-not-reload-on-changing-input,True
27200,To_vaex issu,to-vaex-issu,False
27185,Hover tips over links in sidebar multipage,hover-tips-over-links-in-sidebar-multipage,False
26865,Watchdog error when running streamlit in docker,watchdog-error-when-running-streamlit-in-docker,True
27180,"Getting ""TypeError: a bytes-like object is required, not 'DeltaGenerator'"" when using Pillow and Streamlit",getting-typeerror-a-bytes-like-object-is-required-not-deltagenerator-when-using-pillow-and-streamlit,True
27058,Can we see/access existing singletons in an app?,can-we-see-access-existing-singletons-in-an-app,False
26971,Can streamlit display 60 fps video from frames?,can-streamlit-display-60-fps-video-from-frames,False
27170,Apache Echarts,apache-echarts,False
27132,Dataframe widget columns widht problem,dataframe-widget-columns-widht-problem,False
27168,Splitting app throws error,splitting-app-throws-error,False
27126,Streamlit app link changed?,streamlit-app-link-changed,False
27136,Theme colours not showing in Firefox?,theme-colours-not-showing-in-firefox,False
26892,Best method to keep the state of a widget,best-method-to-keep-the-state-of-a-widget,False
27106,Components.v1 html error,components-v1-html-error,True
27018,"Application that works in local but not online, I can't find any explicit reason",application-that-works-in-local-but-not-online-i-cant-find-any-explicit-reason,True
27069,Changing Mapstyles with Select Box?,changing-mapstyles-with-select-box,True
27105,Unable to manage any text / labels / widgets above Multi Pages,unable-to-manage-any-text-labels-widgets-above-multi-pages,False
19528,Google Drive API: How to read the secrets.toml file as a json file?,google-drive-api-how-to-read-the-secrets-toml-file-as-a-json-file,False
27040,St.write(dataframe) comes with a search bar,st-write-dataframe-comes-with-a-search-bar,False
27034,How to ensure that Multiselect can never be empty?,how-to-ensure-that-multiselect-can-never-be-empty,False
1527,String formatting for slider - example,string-formatting-for-slider-example,False
27051,Update the value of metric in streamlit using session_state,update-the-value-of-metric-in-streamlit-using-session-state,False
27054,Dimming after pressing on button with callbacks,dimming-after-pressing-on-button-with-callbacks,False
20409,Multiselect height,multiselect-height,False
26993,Sidebar not showing,sidebar-not-showing,False
27017,(Revisit) Session Specific Cache,revisit-session-specific-cache,True
26942,App deployment is failing by never loading a page,app-deployment-is-failing-by-never-loading-a-page,False
25750,Can Streamlit keep input variables when refreshing the browser,can-streamlit-keep-input-variables-when-refreshing-the-browser,False
26797,Issue with streamlit as dependency when deploying my package to Bioconda repository,issue-with-streamlit-as-dependency-when-deploying-my-package-to-bioconda-repository,False
26722,Login form using St.form,login-form-using-st-form,True
26819,Multipages app,multipages-app,False
26987,How to save user specific data?,how-to-save-user-specific-data,False
26984,Pass variables between HTML files and streamlit,pass-variables-between-html-files-and-streamlit,False
26975,How can I upload a file that is in different directory using st.file_uploader,how-can-i-upload-a-file-that-is-in-different-directory-using-st-file-uploader,False
26664,Multi page Apps - how to add Next Page Button?,multi-page-apps-how-to-add-next-page-button,False
26959,Streamlit Can't use Pandas Describe function,streamlit-cant-use-pandas-describe-function,True
26945,Accessing streamlit states/variables from another script?,accessing-streamlit-states-variables-from-another-script,False
26723,APP ERROR: Whoops — something went wrong! An error has been logged,app-error-whoops-something-went-wrong-an-error-has-been-logged,False
26944,Can I use a regular button to open a new page?,can-i-use-a-regular-button-to-open-a-new-page,False
26941,ValueError: could not convert string to float: '24/03/2019',valueerror-could-not-convert-string-to-float-24-03-2019,False
26588,How get to run streamlit web app on local when was builded on remote/sever?,how-get-to-run-streamlit-web-app-on-local-when-was-builded-on-remote-sever,False
26879,How to hide a certain page from displaying on sidebar in a multipage setup,how-to-hide-a-certain-page-from-displaying-on-sidebar-in-a-multipage-setup,True
20236,"Load_data is not executing, pls help. I need it asap",load-data-is-not-executing-pls-help-i-need-it-asap,True
26479,Pytest returning KeyError: 'Unknown descriptor pool',pytest-returning-keyerror-unknown-descriptor-pool,False
26878,Streamlit hydralit menu components,streamlit-hydralit-menu-components,False
25599,Using a list of class instances as selectbox options leads to serialization error,using-a-list-of-class-instances-as-selectbox-options-leads-to-serialization-error,False
26848,While loop with session state not giving wanted result,while-loop-with-session-state-not-giving-wanted-result,False
26749,Stuck on App Deployment,stuck-on-app-deployment,False
26712,Display returned records as expanders widget,display-returned-records-as-expanders-widget,False
26640,ImportError: Missing optional dependency 'Jinja2'. DataFrame.style requires jinja2. Use pip or conda to install Jinja2,importerror-missing-optional-dependency-jinja2-dataframe-style-requires-jinja2-use-pip-or-conda-to-install-jinja2,False
26618,How to clear and replace an image,how-to-clear-and-replace-an-image,False
26650,St.file_uploader provides different pdf outcome than running it locally from file path,st-file-uploader-provides-different-pdf-outcome-than-running-it-locally-from-file-path,False
26597,How can I specify the concrete router?,how-can-i-specify-the-concrete-router,False
26574,Use DATE column to create a date range double-end slider,use-date-column-to-create-a-date-range-double-end-slider,False
26541,Create a multi barchart in Streamlit,create-a-multi-barchart-in-streamlit,False
26515,Running function just once and store,running-function-just-once-and-store,False
26610,Vertical column header,vertical-column-header,False
18827,Changing each progress bar to different colors,changing-each-progress-bar-to-different-colors,False
26821,Is there a bug in the library of altair?,is-there-a-bug-in-the-library-of-altair,False
26803,Learner.load(path) is taking over an hour to run!,learner-load-path-is-taking-over-an-hour-to-run,False
26796,St.form and st.text_input values not getting captured,st-form-and-st-text-input-values-not-getting-captured,False
26517,Function keeps resetting itself instead of moving forwards,function-keeps-resetting-itself-instead-of-moving-forwards,True
26785,Please wait ... page on linux server with apache2,please-wait-page-on-linux-server-with-apache2,False
13337,How to use dropdown with url query parameter,how-to-use-dropdown-with-url-query-parameter,True
26702,How to add list of numbers separated by commas using st.number?,how-to-add-list-of-numbers-separated-by-commas-using-st-number,False
26754,Running code in a form before clicking submit?,running-code-in-a-form-before-clicking-submit,False
26328,UnhashableTypeError: Cannot hash object of type _json.Scanner,unhashabletypeerror-cannot-hash-object-of-type-json-scanner,False
26718,Streamlit.file_uploader file size limits?,streamlit-file-uploader-file-size-limits,False
26592,Memory used by session state never released?,memory-used-by-session-state-never-released,False
26387,Create multipages app by code,create-multipages-app-by-code,False
26653,(Hydralit) How to not compress menu items (navbar - Hydralit) by changing page size,hydralit-how-to-not-compress-menu-items-navbar-hydralit-by-changing-page-size,False
26626,Check if enter was pressed by user,check-if-enter-was-pressed-by-user,False
26535,Unknown Error while trying to deploy a Streamlit App through Streamlit Share,unknown-error-while-trying-to-deploy-a-streamlit-app-through-streamlit-share,False
26608,How can I auto download CSV file,how-can-i-auto-download-csv-file,False
26598,使用python3.10的pip安装streamlit失败，麻烦大神帮忙看一下,python3-10-pip-streamlit,False
26595,How can I make a Deep learning model web server like this,how-can-i-make-a-deep-learning-model-web-server-like-this,False
26573,Powerbi embedding streamlit,powerbi-embedding-streamlit,False
26575,Create multibarchart in streamlit,create-multibarchart-in-streamlit,False
26569,Action button in streamlit table/dataframe?,action-button-in-streamlit-table-dataframe,False
26343,Streamlit forms,streamlit-forms,False
26521,How to write lines continuously without newlines into a st.code object,how-to-write-lines-continuously-without-newlines-into-a-st-code-object,False
26300,How to load dataframe from databribck dataplateform,how-to-load-dataframe-from-databribck-dataplateform,False
26498,Web scrapping app using chrome driver,web-scrapping-app-using-chrome-driver,False
26549,As of 1.10: what is best way hyperlinked text cells in dataframes,as-of-1-10-what-is-best-way-hyperlinked-text-cells-in-dataframes,True
26554,Widget Help/Tooltip alignment,widget-help-tooltip-alignment,False
17412,Problem when running streamlit on crontab (command not found),problem-when-running-streamlit-on-crontab-command-not-found,True
26529,Accessing rendered HTML output,accessing-rendered-html-output,False
23409,Streamli url opens on vm but does not open in user browser,streamli-url-opens-on-vm-but-does-not-open-in-user-browser,False
26531,Create python function with arguments and return objects,create-python-function-with-arguments-and-return-objects,False
26513,ModuleNotFoundError: No module named 'skimage',modulenotfounderror-no-module-named-skimage,False
26410,Re-render when state or variable changes?,re-render-when-state-or-variable-changes,False
26487,Submit button error,submit-button-error,False
26499,ALWAYS hide burger/ spinner / ect.. when pressing F5,always-hide-burger-spinner-ect-when-pressing-f5,False
26491,Weird behaviour when trying to retain selection in select_box,weird-behaviour-when-trying-to-retain-selection-in-select-box,False
26308,"Disabling rerun/submit while ""running"" widget active",disabling-rerun-submit-while-running-widget-active,False
26478,Neasted Forms,neasted-forms,False
26452,"UnpicklingError: invalid load key, '\xef'",unpicklingerror-invalid-load-key-xef,False
26154,User input that overwrites a numerical variable in my code?,user-input-that-overwrites-a-numerical-variable-in-my-code,False
26403,The code works differently in html and streamlit,the-code-works-differently-in-html-and-streamlit,False
26104,Execute Python code in client side and return result,execute-python-code-in-client-side-and-return-result,False
26246,How to add a donate button on streamlit page?,how-to-add-a-donate-button-on-streamlit-page,False
7958,Tornado/websocket.py error on 0.71.0 and 0.72,tornado-websocket-py-error-on-0-71-0-and-0-72,False
26461,Do you know other options to run Streamlit remotely?,do-you-know-other-options-to-run-streamlit-remotely,False
26450,Installing ST (dev) locally for Bokeh ver bump PR,installing-st-dev-locally-for-bokeh-ver-bump-pr,False
26446,Preserve all items after selecting with multiselect widget,preserve-all-items-after-selecting-with-multiselect-widget,False
26442,How to change style css based on cell value in dataframe,how-to-change-style-css-based-on-cell-value-in-dataframe,False
26431,Suddenly getting error after 1 Year,suddenly-getting-error-after-1-year,True
26092,Installer returned a non-zero exit code; Error during processing dependencies; Streamlit server consistently failed status checks,installer-returned-a-non-zero-exit-code-error-during-processing-dependencies-streamlit-server-consistently-failed-status-checks,False
26398,How to read gpx files in streamlit,how-to-read-gpx-files-in-streamlit,False
26400,Is there a way to keep adding selectbox/text_input by clicking on button?,is-there-a-way-to-keep-adding-selectbox-text-input-by-clicking-on-button,False
26062,Official Way to Reference Streamlit in my Paper?!?,official-way-to-reference-streamlit-in-my-paper,True
26393,Display a variable with server_state,display-a-variable-with-server-state,False
26389,Streamlit UI testing - Sliders,streamlit-ui-testing-sliders,False
26379,Layout,layout,False
26345,Cover entire page,cover-entire-page,False
26375,Multiple apps on a single page and subscribe feature,multiple-apps-on-a-single-page-and-subscribe-feature,False
26370,Mapbox Token not being used by streamlit,mapbox-token-not-being-used-by-streamlit,False
26334,App works fine on desktop but not on mobile,app-works-fine-on-desktop-but-not-on-mobile,False
26242,Streamlit run file_name.py SyntaxError: invalid syntax,streamlit-run-file-name-py-syntaxerror-invalid-syntax,True
26247,Streamlit internals,streamlit-internals,False
11315,Not able to implement hover callback in bokeh on streamlit,not-able-to-implement-hover-callback-in-bokeh-on-streamlit,True
26293,Linking two multiselect boxes with session_state keys and 'on_click' gives odd behavior,linking-two-multiselect-boxes-with-session-state-keys-and-on-click-gives-odd-behavior,False
26181,The optimisation function in streamlit return the initial guess,the-optimisation-function-in-streamlit-return-the-initial-guess,False
26285,Desktop shortcut to Streamlit App,desktop-shortcut-to-streamlit-app,False
26190,Have a form update another form,have-a-form-update-another-form,True
24601,Display data - male/female icons filled with percentage,display-data-male-female-icons-filled-with-percentage,True
26261,Https,https,False
26237,Href Directed to Specific Instance's Update Page,href-directed-to-specific-instances-update-page,False
26196,Tableau public on streamlit,tableau-public-on-streamlit,False
26178,Problem to import and run Streamlit due to circular import,problem-to-import-and-run-streamlit-due-to-circular-import,False
25983,Interact with Bootstrap,interact-with-bootstrap,False
26074,Resizing images from the folder,resizing-images-from-the-folder,False
26078,While running app on streamlit run there is an error can anyone pls help..?/,while-running-app-on-streamlit-run-there-is-an-error-can-anyone-pls-help,False
26055,Streamlit Communication Security,streamlit-communication-security,False
26216,Deploy a deep learning model as a web app,deploy-a-deep-learning-model-as-a-web-app,True
21902,Image next to radiobutton description/name,image-next-to-radiobutton-description-name,False
26221,Image next to radio-button,image-next-to-radio-button,False
26205,Streamlit fails to import package included in requirements.txt,streamlit-fails-to-import-package-included-in-requirements-txt,True
20892,How to hide the first column in dataframe,how-to-hide-the-first-column-in-dataframe,False
25614,Vegalite chart radial plot problem,vegalite-chart-radial-plot-problem,False
26097,Read files from sharepoint folder?,read-files-from-sharepoint-folder,False
26120,Streamlit hello throws error,streamlit-hello-throws-error,False
26168,"Streamlit showing me ""Welcome to Streamlit"" message when executing it with Docker",streamlit-showing-me-welcome-to-streamlit-message-when-executing-it-with-docker,True
26133,"Input laggy, when getting input from remote source",input-laggy-when-getting-input-from-remote-source,False
26102,Windows Authen,windows-authen,False
25328,Is there a way to configure the app while running it as a docker image?,is-there-a-way-to-configure-the-app-while-running-it-as-a-docker-image,False
26125,NameError: name 'base64' is not defined,nameerror-name-base64-is-not-defined,True
26115,Number of inputs depending on another input,number-of-inputs-depending-on-another-input,False
26098,Maintaining the display of a dataframe,maintaining-the-display-of-a-dataframe,False
25949,Session state with dictionary,session-state-with-dictionary,False
26087,"St,option_menu",st-option-menu,False
26081,Restart streamlit server after vaex file update,restart-streamlit-server-after-vaex-file-update,False
26060,Make widgets side by side in a column,make-widgets-side-by-side-in-a-column,False
26057,Data Security,data-security,False
14954,Embedding a Tweet,embedding-a-tweet,False
26046,Trying to use new test enviroment,trying-to-use-new-test-enviroment,False
25897,Can't resize container for map,cant-resize-container-for-map,True
25989,Know the theme in code,know-the-theme-in-code,False
25856,Streamlit Session State - Deleted when switch tabs,streamlit-session-state-deleted-when-switch-tabs,True
14613,Error does not seem to be in my code,error-does-not-seem-to-be-in-my-code,True
25979,Button to change text field,button-to-change-text-field,True
26010,Did not auto detect external IP,did-not-auto-detect-external-ip,False
25990,Issue with os.chdir() in Version 1.10.0,issue-with-os-chdir-in-version-1-10-0,False
25965,How could I track changes to edited cells within ag-grid?,how-could-i-track-changes-to-edited-cells-within-ag-grid,False
25862,App is in running mode but does not complete,app-is-in-running-mode-but-does-not-complete,True
25931,Filter a dataframe after clicking on a particular point on the map using PyDeck,filter-a-dataframe-after-clicking-on-a-particular-point-on-the-map-using-pydeck,True
24500,Columns aren't displaying on Mozilla Firefox,columns-arent-displaying-on-mozilla-firefox,True
25641,Tensorflow incompatibility,tensorflow-incompatibility,True
25925,Time_input widget resets itself,time-input-widget-resets-itself,False
25947,Removing x-axis labels in Plotly subplots,removing-x-axis-labels-in-plotly-subplots,False
25843,How to get the parameters from URL,how-to-get-the-parameters-from-url,False
13739,How do I edit the theme setting if my app is deployed,how-do-i-edit-the-theme-setting-if-my-app-is-deployed,True
25962,Streamlit Security,streamlit-security,False
25755,Columns Are Printing as Rows,columns-are-printing-as-rows,False
18069,Apply 2 styles,apply-2-styles,False
25935,Error in my project,error-in-my-project,False
25890,Integrate audio from a numpy array,integrate-audio-from-a-numpy-array,False
25889,Open a terminal window and run script using st.button,open-a-terminal-window-and-run-script-using-st-button,False
25876,Error when importing chessdotcom library in my streamlit app,error-when-importing-chessdotcom-library-in-my-streamlit-app,False
25772,How to get tooltip/helpbox/infobox on chart or text?,how-to-get-tooltip-helpbox-infobox-on-chart-or-text,False
25950,Streamlit Map Sizing issue,streamlit-map-sizing-issue,False
25797,Report APP,report-app,False
25780,File_uploader,file-uploader,True
25747,What is the best data structure to use to mapping live data from an unknown environment?,what-is-the-best-data-structure-to-use-to-mapping-live-data-from-an-unknown-environment,False
25631,Any way to change icon and message(RUNNING...) appear at the top right corner of the screen when the page is loading,any-way-to-change-icon-and-message-running-appear-at-the-top-right-corner-of-the-screen-when-the-page-is-loading,False
25627,Getting the User Agent of the current session,getting-the-user-agent-of-the-current-session,False
25620,Disable Download option in st.video,disable-download-option-in-st-video,False
25850,Streamlit dashboard error,streamlit-dashboard-error,True
25573,Df.query() produces key error when passing key from selectbox,df-query-produces-key-error-when-passing-key-from-selectbox,False
25557,"Can we delete or hide the module，such as st.sidebar.subheader ？if yes,how?Thanks",can-we-delete-or-hide-the-module-such-as-st-sidebar-subheader-if-yes-how-thanks,False
25543,How to use if statment inside div tags with streamlit,how-to-use-if-statment-inside-div-tags-with-streamlit,False
16945,Text_input help/tooltip hard to see and use on mobile,text-input-help-tooltip-hard-to-see-and-use-on-mobile,True
25939,No HACKs more STREAMLIT - Responsiveness below 640px not work very well,no-hacks-more-streamlit-responsiveness-below-640px-not-work-very-well,False
25895,Button alignment and responsive isnt work,button-alignment-and-responsive-isnt-work,False
25812,While True not executing in streamlit,while-true-not-executing-in-streamlit,False
21952,'apache-arrow' module not found error,apache-arrow-module-not-found-error,True
25723,When can we use multipage function locally?,when-can-we-use-multipage-function-locally,False
25893,How to change input source for st.camera?,how-to-change-input-source-for-st-camera,False
25858,Using st.date_input to get multiple dates input with one st.date_input call?,using-st-date-input-to-get-multiple-dates-input-with-one-st-date-input-call,False
22707,Variables in Latex equation strings,variables-in-latex-equation-strings,True
23399,How to get larger capture size from camera input - (and collapsing image preview after capture),how-to-get-larger-capture-size-from-camera-input-and-collapsing-image-preview-after-capture,False
25872,"Change ""Browse Files"" to something else in file_uploader",change-browse-files-to-something-else-in-file-uploader,False
19065,ModuleNotFoundError: Module named 'torch' not found,modulenotfounderror-module-named-torch-not-found,False
25766,When do we get multipage app support natively?,when-do-we-get-multipage-app-support-natively,False
17566,Multipage prototype Q4,multipage-prototype-q4,False
11083,Better Slider formatting,better-slider-formatting,False
25830,Error with an empty line of code,error-with-an-empty-line-of-code,False
25820,Can't run multiapps,cant-run-multiapps,False
25715,Expandable Sidebar,expandable-sidebar,False
25800,"Creating a streamlit form and having issues with unboundlocal error: local variable refered before assignment, any way to go around it?",creating-a-streamlit-form-and-having-issues-with-unboundlocal-error-local-variable-refered-before-assignment-any-way-to-go-around-it,False
8882,"Getting error:[manager] Error checking Streamlit healthz: Get ""http://localhost:8501/healthz"":",getting-error-manager-error-checking-streamlit-healthz-get-http-localhost-8501-healthz,False
25162,Any Future Plans for Easier CSS/JavaScript Use?,any-future-plans-for-easier-css-javascript-use,False
25425,Color picker - label right like checkbox,color-picker-label-right-like-checkbox,True
25760,How do I zip uploaded files for download?,how-do-i-zip-uploaded-files-for-download,False
25712,Streamlit Embed in HTML - Github Blogs,streamlit-embed-in-html-github-blogs,False
25588,Create a streamlit download_button to download a fasta file from a local Genbank file,create-a-streamlit-download-button-to-download-a-fasta-file-from-a-local-genbank-file,True
25732,How to check if streamlit stopped,how-to-check-if-streamlit-stopped,False
25710,Why does Prediction_model return different values in case1 and case2?,why-does-prediction-model-return-different-values-in-case1-and-case2,False
25704,How to use st.cache,how-to-use-st-cache,False
25716,Width issue,width-issue,False
25701,Live video based ML,live-video-based-ml,False
25698,Streamlit skipping a code,streamlit-skipping-a-code,False
25668,Brand new to Streamlit... and Streamlit Hello doesn't work?,brand-new-to-streamlit-and-streamlit-hello-doesnt-work,False
5653,Change backgroud,change-backgroud,True
25673,Unable to print function returning text output,unable-to-print-function-returning-text-output,False
25661,How to create dynamic columns,how-to-create-dynamic-columns,False
25610,Having problem displaying unstacked dataframe in streamlit,having-problem-displaying-unstacked-dataframe-in-streamlit,False
25617,Is it possible to stop the glitches in the loading of these two pages employing different keys in the st.experimental query params?,is-it-possible-to-stop-the-glitches-in-the-loading-of-these-two-pages-employing-different-keys-in-the-st-experimental-query-params,False
25342,Streamlit Official Documentation in pdf format,streamlit-official-documentation-in-pdf-format,True
25606,How can i select a folder and read each txt file with a button?,how-can-i-select-a-folder-and-read-each-txt-file-with-a-button,False
1654,How do i change the app title and favicon?,how-do-i-change-the-app-title-and-favicon,True
25334,Whole CSV displaying when using streamlit download button,whole-csv-displaying-when-using-streamlit-download-button,True
25578,Stripe payment processing,stripe-payment-processing,False
24922,Streamlit in Pyscript,streamlit-in-pyscript,False
25563,Error while deploying the app,error-while-deploying-the-app,False
25501,How to update st.columns(),how-to-update-st-columns,False
19919,"Feature idea, Pyodide JupyterLite like Streamlit",feature-idea-pyodide-jupyterlite-like-streamlit,True
25117,One button to create and download a file,one-button-to-create-and-download-a-file,False
25538,"Hi , streamlit noob here , how can I get the input from user and store it into a list and print out?",hi-streamlit-noob-here-how-can-i-get-the-input-from-user-and-store-it-into-a-list-and-print-out,False
25462,Can't pick Python3.8 in Advanced Settings,cant-pick-python3-8-in-advanced-settings,True
25512,ModuleNotFoundError: No module named 'cv2',modulenotfounderror-no-module-named-cv2,True
25529,Calling Julia from a Streamlit App,calling-julia-from-a-streamlit-app,False
25523,Hydralit library in streamlit,hydralit-library-in-streamlit,False
25391,Supply Column headers in Streamlit Apps,supply-column-headers-in-streamlit-apps,False
25416,Error displaying video,error-displaying-video,False
25413,Slider with multiple (>2) values,slider-with-multiple-2-values,False
24553,Disable exposing app via external URL,disable-exposing-app-via-external-url,False
24495,Unable to set Title properly,unable-to-set-title-properly,False
25383,Image/jpeg files are not allowed,image-jpeg-files-are-not-allowed,True
25465,ValueError when I use DataFrame data for st.radio button,valueerror-when-i-use-dataframe-data-for-st-radio-button,False
